2144.0,1680.0,1480.0,1514.0,1572.0,1832.0,2204.0,3024.0,3040.0,2740.0,2224.0,1755.0,1536.0,1514.0,1544.0,1804.0,2152.0,3036.0,3049.0,2660.0,2127.0,1662.0,1448.0,1456.0,1480.0,1753.0,2100.0,3037.0,3054.0,2689.0,2102.0,1605.0,1375.0,1348.0,1386.0,1640.0,1983.0,2989.0,3050.0,2630.0,2033.0,1560.0,1343.0,1368.0,1397.0,1654.0,2024.0,2949.0,3033.0,2988.0,2432.0,1724.0,1304.0,1164.0,1120.0,1360.0,1715.0,2764.0,3019.0,2545.0,2007.0,1516.0,1258.0,1234.0,1246.0,1480.0,1833.0,2747.0,3054.0,2531.0,1895.0,1374.0,1140.0,1141.0,1157.0,1425.0,1823.0,2852.0,3048.0,2530.0,1892.0,1397.0,1179.0,1208.0,1259.0,1513.0,1888.0,2860.0,3044.0,2543.0,1920.0,1437.0,1214.0,1245.0,1243.0,1520.0,1905.0,2915.0,3055.0,2568.0
1804.0,2152.0,3036.0,3049.0,2660.0,2127.0,1662.0,1448.0,1456.0,1480.0,1753.0,2100.0,3037.0,3054.0,2689.0,2102.0,1605.0,1375.0,1348.0,1386.0,1640.0,1983.0,2989.0,3050.0,2630.0,2033.0,1560.0,1343.0,1368.0,1397.0,1654.0,2024.0,2949.0,3033.0,2988.0,2432.0,1724.0,1304.0,1164.0,1120.0,1360.0,1715.0,2764.0,3019.0,2545.0,2007.0,1516.0,1258.0,1234.0,1246.0,1480.0,1833.0,2747.0,3054.0,2531.0,1895.0,1374.0,1140.0,1141.0,1157.0,1425.0,1823.0,2852.0,3048.0,2530.0,1892.0,1397.0,1179.0,1208.0,1259.0,1513.0,1888.0,2860.0,3044.0,2543.0,1920.0,1437.0,1214.0,1245.0,1243.0,1520.0,1905.0,2915.0,3055.0,2568.0,1982.0,1500.0,1304.0,1346.0,1388.0,1652.0,2052.0,3043.0,3040.0,2997.0,2624.0,2205.0,1704.0,1443.0,1257.0
2102.0,1605.0,1375.0,1348.0,1386.0,1640.0,1983.0,2989.0,3050.0,2630.0,2033.0,1560.0,1343.0,1368.0,1397.0,1654.0,2024.0,2949.0,3033.0,2988.0,2432.0,1724.0,1304.0,1164.0,1120.0,1360.0,1715.0,2764.0,3019.0,2545.0,2007.0,1516.0,1258.0,1234.0,1246.0,1480.0,1833.0,2747.0,3054.0,2531.0,1895.0,1374.0,1140.0,1141.0,1157.0,1425.0,1823.0,2852.0,3048.0,2530.0,1892.0,1397.0,1179.0,1208.0,1259.0,1513.0,1888.0,2860.0,3044.0,2543.0,1920.0,1437.0,1214.0,1245.0,1243.0,1520.0,1905.0,2915.0,3055.0,2568.0,1982.0,1500.0,1304.0,1346.0,1388.0,1652.0,2052.0,3043.0,3040.0,2997.0,2624.0,2205.0,1704.0,1443.0,1257.0,1416.0,1771.0,2845.0,3048.0,2571.0,1973.0,1537.0,1368.0,1420.0,1516.0,1779.0,2152.0,3035.0,3053.0,2640.0
1654.0,2024.0,2949.0,3033.0,2988.0,2432.0,1724.0,1304.0,1164.0,1120.0,1360.0,1715.0,2764.0,3019.0,2545.0,2007.0,1516.0,1258.0,1234.0,1246.0,1480.0,1833.0,2747.0,3054.0,2531.0,1895.0,1374.0,1140.0,1141.0,1157.0,1425.0,1823.0,2852.0,3048.0,2530.0,1892.0,1397.0,1179.0,1208.0,1259.0,1513.0,1888.0,2860.0,3044.0,2543.0,1920.0,1437.0,1214.0,1245.0,1243.0,1520.0,1905.0,2915.0,3055.0,2568.0,1982.0,1500.0,1304.0,1346.0,1388.0,1652.0,2052.0,3043.0,3040.0,2997.0,2624.0,2205.0,1704.0,1443.0,1257.0,1416.0,1771.0,2845.0,3048.0,2571.0,1973.0,1537.0,1368.0,1420.0,1516.0,1779.0,2152.0,3035.0,3053.0,2640.0,2059.0,1638.0,1464.0,1539.0,1594.0,1847.0,2232.0,3032.0,3054.0,2620.0,2050.0,1642.0,1497.0,1568.0,1624.0
2007.0,1516.0,1258.0,1234.0,1246.0,1480.0,1833.0,2747.0,3054.0,2531.0,1895.0,1374.0,1140.0,1141.0,1157.0,1425.0,1823.0,2852.0,3048.0,2530.0,1892.0,1397.0,1179.0,1208.0,1259.0,1513.0,1888.0,2860.0,3044.0,2543.0,1920.0,1437.0,1214.0,1245.0,1243.0,1520.0,1905.0,2915.0,3055.0,2568.0,1982.0,1500.0,1304.0,1346.0,1388.0,1652.0,2052.0,3043.0,3040.0,2997.0,2624.0,2205.0,1704.0,1443.0,1257.0,1416.0,1771.0,2845.0,3048.0,2571.0,1973.0,1537.0,1368.0,1420.0,1516.0,1779.0,2152.0,3035.0,3053.0,2640.0,2059.0,1638.0,1464.0,1539.0,1594.0,1847.0,2232.0,3032.0,3054.0,2620.0,2050.0,1642.0,1497.0,1568.0,1624.0,1876.0,2240.0,3047.0,3040.0,2640.0,2036.0,1634.0,1461.0,1524.0,1572.0,1846.0,2247.0,3051.0,3040.0,2714.0
1425.0,1823.0,2852.0,3048.0,2530.0,1892.0,1397.0,1179.0,1208.0,1259.0,1513.0,1888.0,2860.0,3044.0,2543.0,1920.0,1437.0,1214.0,1245.0,1243.0,1520.0,1905.0,2915.0,3055.0,2568.0,1982.0,1500.0,1304.0,1346.0,1388.0,1652.0,2052.0,3043.0,3040.0,2997.0,2624.0,2205.0,1704.0,1443.0,1257.0,1416.0,1771.0,2845.0,3048.0,2571.0,1973.0,1537.0,1368.0,1420.0,1516.0,1779.0,2152.0,3035.0,3053.0,2640.0,2059.0,1638.0,1464.0,1539.0,1594.0,1847.0,2232.0,3032.0,3054.0,2620.0,2050.0,1642.0,1497.0,1568.0,1624.0,1876.0,2240.0,3047.0,3040.0,2640.0,2036.0,1634.0,1461.0,1524.0,1572.0,1846.0,2247.0,3051.0,3040.0,2714.0,2179.0,1738.0,1545.0,1594.0,1638.0,1899.0,2304.0,3033.0,3045.0,2944.0,2392.0,1792.0,1448.0,1388.0,1411.0
1920.0,1437.0,1214.0,1245.0,1243.0,1520.0,1905.0,2915.0,3055.0,2568.0,1982.0,1500.0,1304.0,1346.0,1388.0,1652.0,2052.0,3043.0,3040.0,2997.0,2624.0,2205.0,1704.0,1443.0,1257.0,1416.0,1771.0,2845.0,3048.0,2571.0,1973.0,1537.0,1368.0,1420.0,1516.0,1779.0,2152.0,3035.0,3053.0,2640.0,2059.0,1638.0,1464.0,1539.0,1594.0,1847.0,2232.0,3032.0,3054.0,2620.0,2050.0,1642.0,1497.0,1568.0,1624.0,1876.0,2240.0,3047.0,3040.0,2640.0,2036.0,1634.0,1461.0,1524.0,1572.0,1846.0,2247.0,3051.0,3040.0,2714.0,2179.0,1738.0,1545.0,1594.0,1638.0,1899.0,2304.0,3033.0,3045.0,2944.0,2392.0,1792.0,1448.0,1388.0,1411.0,1669.0,2087.0,3040.0,3040.0,2655.0,2040.0,1608.0,1436.0,1520.0,1561.0,1814.0,2185.0,3036.0,3046.0,2656.0
1652.0,2052.0,3043.0,3040.0,2997.0,2624.0,2205.0,1704.0,1443.0,1257.0,1416.0,1771.0,2845.0,3048.0,2571.0,1973.0,1537.0,1368.0,1420.0,1516.0,1779.0,2152.0,3035.0,3053.0,2640.0,2059.0,1638.0,1464.0,1539.0,1594.0,1847.0,2232.0,3032.0,3054.0,2620.0,2050.0,1642.0,1497.0,1568.0,1624.0,1876.0,2240.0,3047.0,3040.0,2640.0,2036.0,1634.0,1461.0,1524.0,1572.0,1846.0,2247.0,3051.0,3040.0,2714.0,2179.0,1738.0,1545.0,1594.0,1638.0,1899.0,2304.0,3033.0,3045.0,2944.0,2392.0,1792.0,1448.0,1388.0,1411.0,1669.0,2087.0,3040.0,3040.0,2655.0,2040.0,1608.0,1436.0,1520.0,1561.0,1814.0,2185.0,3036.0,3046.0,2656.0,2033.0,1591.0,1422.0,1472.0,1548.0,1808.0,2214.0,3041.0,3044.0,2662.0,2024.0,1598.0,1430.0,1506.0,1558.0
1973.0,1537.0,1368.0,1420.0,1516.0,1779.0,2152.0,3035.0,3053.0,2640.0,2059.0,1638.0,1464.0,1539.0,1594.0,1847.0,2232.0,3032.0,3054.0,2620.0,2050.0,1642.0,1497.0,1568.0,1624.0,1876.0,2240.0,3047.0,3040.0,2640.0,2036.0,1634.0,1461.0,1524.0,1572.0,1846.0,2247.0,3051.0,3040.0,2714.0,2179.0,1738.0,1545.0,1594.0,1638.0,1899.0,2304.0,3033.0,3045.0,2944.0,2392.0,1792.0,1448.0,1388.0,1411.0,1669.0,2087.0,3040.0,3040.0,2655.0,2040.0,1608.0,1436.0,1520.0,1561.0,1814.0,2185.0,3036.0,3046.0,2656.0,2033.0,1591.0,1422.0,1472.0,1548.0,1808.0,2214.0,3041.0,3044.0,2662.0,2024.0,1598.0,1430.0,1506.0,1558.0,1798.0,2192.0,3043.0,3053.0,2712.0,2103.0,1662.0,1472.0,1502.0,1589.0,1812.0,2168.0,3040.0,3056.0,2640.0
1847.0,2232.0,3032.0,3054.0,2620.0,2050.0,1642.0,1497.0,1568.0,1624.0,1876.0,2240.0,3047.0,3040.0,2640.0,2036.0,1634.0,1461.0,1524.0,1572.0,1846.0,2247.0,3051.0,3040.0,2714.0,2179.0,1738.0,1545.0,1594.0,1638.0,1899.0,2304.0,3033.0,3045.0,2944.0,2392.0,1792.0,1448.0,1388.0,1411.0,1669.0,2087.0,3040.0,3040.0,2655.0,2040.0,1608.0,1436.0,1520.0,1561.0,1814.0,2185.0,3036.0,3046.0,2656.0,2033.0,1591.0,1422.0,1472.0,1548.0,1808.0,2214.0,3041.0,3044.0,2662.0,2024.0,1598.0,1430.0,1506.0,1558.0,1798.0,2192.0,3043.0,3053.0,2712.0,2103.0,1662.0,1472.0,1502.0,1589.0,1812.0,2168.0,3040.0,3056.0,2640.0,1947.0,1510.0,1336.0,1418.0,1487.0,1744.0,2146.0,3035.0,3049.0,2964.0,2280.0,1637.0,1307.0,1252.0,1283.0
